base_mae,channel,config_id,corr_mae,curvature_coef,curvature_lambda,curvature_mode,curvature_tau,delta_pct,primary_coef,raw_primary,scale,shrink,shrink_curvature,signed_curvature_coef,source_dot,source_full_l2,source_l2,source_retention,step_curvature_coef,step_curvature_shrunk,step_curvature_signed_coef,step_curvature_tau,step_primary_coef,step_primary_retention,step_primary_shrink,target_retention,test_curve,test_label,train_curve,win
0.004344890305179187,smooth,201,0.002284463283822057,0.0,7.0,neg_diff_drop,0.01,-47.42184213260951,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,1,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0036178807709199698,smooth,201,0.0024668551420834305,0.0,7.0,neg_diff_drop,0.01,-31.81491325220902,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,1,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.007928074250295227,step,201,0.003670146757556237,-0.0005586511887256881,7.0,neg_diff_drop,0.01,-53.70695780984182,0.06853564451865675,,100,,1,1,,,,,-0.0005586511887256881,1,1,0.01,0.06853564451865675,0.023466326347483815,1.0,0.42298629511074753,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.0062566970131816045,step,201,0.004607728546138732,-0.0005586511887256881,7.0,neg_diff_drop,0.01,-26.355255234012887,0.06853564451865675,,100,,1,1,,,,,-0.0005586511887256881,1,1,0.01,0.06853564451865675,0.023466326347483815,1.0,0.7302624338212466,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0026712241180200675,step,201,0.0020397193837557574,-0.0005586511887256881,7.0,neg_diff_drop,0.01,-23.64102397863892,0.06853564451865675,,100,,1,1,,,,,-0.0005586511887256881,1,1,0.01,0.06853564451865675,0.023466326347483815,1.0,0.8543774886999388,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.007276453411883992,smooth,201,0.004408231249596974,0.0,7.0,neg_diff_drop,0.01,-39.417859222497086,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,1,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.006065618893503333,smooth,201,0.004143952764348088,0.0,7.0,neg_diff_drop,0.01,-31.681286986452008,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,1,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.015378430871178581,step,201,0.005731421564446951,-0.000744173197172227,7.0,neg_diff_drop,0.01,-62.73077785075933,0.09120648261983241,,400,,1,1,,,,,-0.000744173197172227,1,1,0.01,0.09120648261983241,0.023577859368402006,1.0,0.4229869170149137,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.009032886016726277,step,201,0.0064319797731755635,-0.000744173197172227,7.0,neg_diff_drop,0.01,-28.793745860786814,0.09120648261983241,,400,,1,1,,,,,-0.000744173197172227,1,1,0.01,0.09120648261983241,0.023577859368402006,1.0,0.7302631341769736,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004868849724276598,step,201,0.004065353341219834,-0.000744173197172227,7.0,neg_diff_drop,0.01,-16.502796934775898,0.09120648261983241,,400,,1,1,,,,,-0.000744173197172227,1,1,0.01,0.09120648261983241,0.023577859368402006,1.0,0.854378027976558,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004303325702859985,smooth,203,0.0030334791879569334,0.0,7.0,neg_diff_drop,0.01,-29.5084918638418,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,0,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003860602372604268,smooth,203,0.0032089091801266964,0.0,7.0,neg_diff_drop,0.01,-16.880609023662686,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,0,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008591406057766149,step,203,0.004149554995811129,-0.00040334949945032767,7.0,neg_diff_drop,0.01,-51.70109563078835,0.0476994613208246,,25,,0,1,,,,,-0.00040334949945032767,0,1,0.01,0.0476994613208246,0.023466326347483815,1.0,0.3880952915675004,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006052212378600692,step,203,0.004411647460787624,-0.00040334949945032767,7.0,neg_diff_drop,0.01,-27.106862997963344,0.0476994613208246,,25,,0,1,,,,,-0.00040334949945032767,0,1,0.01,0.0476994613208246,0.023466326347483815,1.0,0.6974902644680994,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004134387912738256,step,203,0.0035887554593507787,-0.00040334949945032767,7.0,neg_diff_drop,0.01,-13.197417971021942,0.0476994613208246,,25,,0,1,,,,,-0.00040334949945032767,0,1,0.01,0.0476994613208246,0.023466326347483815,1.0,0.8342574419326193,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004344890305179187,smooth,203,0.002284463283822057,0.0,7.0,neg_diff_drop,0.01,-47.42184213260951,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,0,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0036178807709199698,smooth,203,0.0024668551420834305,0.0,7.0,neg_diff_drop,0.01,-31.81491325220902,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,0,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.007928074250295227,step,203,0.003670146757556237,-0.0005586511887256881,7.0,neg_diff_drop,0.01,-53.70695780984182,0.06853564451865675,,100,,0,1,,,,,-0.0005586511887256881,0,1,0.01,0.06853564451865675,0.023466326347483815,1.0,0.42298629511074753,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.0062566970131816045,step,203,0.004607728546138732,-0.0005586511887256881,7.0,neg_diff_drop,0.01,-26.355255234012887,0.06853564451865675,,100,,0,1,,,,,-0.0005586511887256881,0,1,0.01,0.06853564451865675,0.023466326347483815,1.0,0.7302624338212466,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0026712241180200675,step,203,0.0020397193837557574,-0.0005586511887256881,7.0,neg_diff_drop,0.01,-23.64102397863892,0.06853564451865675,,100,,0,1,,,,,-0.0005586511887256881,0,1,0.01,0.06853564451865675,0.023466326347483815,1.0,0.8543774886999388,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.007276453411883992,smooth,203,0.004408231249596974,0.0,7.0,neg_diff_drop,0.01,-39.417859222497086,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,0,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.006065618893503333,smooth,203,0.004143952764348088,0.0,7.0,neg_diff_drop,0.01,-31.681286986452008,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,0,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.015378430871178581,step,203,0.005731421564446951,-0.000744173197172227,7.0,neg_diff_drop,0.01,-62.73077785075933,0.09120648261983241,,400,,0,1,,,,,-0.000744173197172227,0,1,0.01,0.09120648261983241,0.023577859368402006,1.0,0.4229869170149137,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.009032886016726277,step,203,0.0064319797731755635,-0.000744173197172227,7.0,neg_diff_drop,0.01,-28.793745860786814,0.09120648261983241,,400,,0,1,,,,,-0.000744173197172227,0,1,0.01,0.09120648261983241,0.023577859368402006,1.0,0.7302631341769736,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004868849724276598,step,203,0.004065353341219834,-0.000744173197172227,7.0,neg_diff_drop,0.01,-16.502796934775898,0.09120648261983241,,400,,0,1,,,,,-0.000744173197172227,0,1,0.01,0.09120648261983241,0.023577859368402006,1.0,0.854378027976558,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004303325702859985,smooth,205,0.0030334791879569334,0.0,7.0,neg_diff_drop,0.03,-29.5084918638418,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,1,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003860602372604268,smooth,205,0.0032089091801266964,0.0,7.0,neg_diff_drop,0.03,-16.880609023662686,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,1,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008591406057766149,step,205,0.004152968698076522,-4.4816619212157155e-05,7.0,neg_diff_drop,0.03,-51.661361712469976,0.04769947288982044,,25,,1,1,,,,,-4.4816619212157155e-05,1,1,0.03,0.04769947288982044,0.023466326347483815,1.0,0.3874832247227596,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006052212378600692,step,205,0.004414286047345594,-4.4816619212157155e-05,7.0,neg_diff_drop,0.03,-27.063265939682633,0.04769947288982044,,25,,1,1,,,,,-4.4816619212157155e-05,1,1,0.03,0.04769947288982044,0.023466326347483815,1.0,0.696752692106043,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004134387912738256,step,205,0.003590254441213283,-4.4816619212157155e-05,7.0,neg_diff_drop,0.03,-13.16116153127458,0.04769947288982044,,25,,1,1,,,,,-4.4816619212157155e-05,1,1,0.03,0.04769947288982044,0.023466326347483815,1.0,0.833678493276335,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004344890305179187,smooth,205,0.002284463283822057,0.0,7.0,neg_diff_drop,0.03,-47.42184213260951,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,1,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.0036178807709199698,smooth,205,0.0024668551420834305,0.0,7.0,neg_diff_drop,0.03,-31.81491325220902,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,1,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.32237714656014427,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.007928074250295227,step,205,0.003674272175921823,-6.207236560763698e-05,7.0,neg_diff_drop,0.03,-53.6549222431286,0.06853566054206396,,100,,1,1,,,,,-6.207236560763698e-05,1,1,0.03,0.06853566054206396,0.023466326347483815,1.0,0.4224233591840875,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.0062566970131816045,step,205,0.004610937691981634,-6.207236560763698e-05,7.0,neg_diff_drop,0.03,-26.30396386036732,0.06853566054206396,,100,,1,1,,,,,-6.207236560763698e-05,1,1,0.03,0.06853566054206396,0.023466326347483815,1.0,0.7296263851194232,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.0026712241180200675,step,205,0.00204154299425362,-6.207236560763698e-05,7.0,neg_diff_drop,0.03,-23.572755259231947,0.06853566054206396,,100,,1,1,,,,,-6.207236560763698e-05,1,1,0.03,0.06853566054206396,0.023466326347483815,1.0,0.8538860842689211,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.007276453411883992,smooth,205,0.004408231249596974,0.0,7.0,neg_diff_drop,0.03,-39.417859222497086,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,1,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.26545908515575306,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.006065618893503333,smooth,205,0.004143952764348088,0.0,7.0,neg_diff_drop,0.03,-31.681286986452008,0.04898284995669083,0.1957823530568876,400,0.8333333333333334,1,1,0.0014276798997615988,0.5898288261410543,0.004792178674279005,0.008124693914388277,,,,,,,,0.31973859000646515,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.015378430871178581,step,205,0.005725926896737924,-8.26859258415937e-05,7.0,neg_diff_drop,0.03,-62.76650755397195,0.09120650399416673,,400,,1,1,,,,,-8.26859258415937e-05,1,1,0.03,0.09120650399416673,0.023577859368402006,1.0,0.42242342757727785,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.009032886016726277,step,205,0.00642770704065134,-8.26859258415937e-05,7.0,neg_diff_drop,0.03,-28.84104782514584,0.09120650399416673,,400,,1,1,,,,,-8.26859258415937e-05,1,1,0.03,0.09120650399416673,0.023577859368402006,1.0,0.7296264626519492,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004868849724276598,step,205,0.004062908458580774,-8.26859258415937e-05,7.0,neg_diff_drop,0.03,-16.55301172425421,0.09120650399416673,,400,,1,1,,,,,-8.26859258415937e-05,1,1,0.03,0.09120650399416673,0.023577859368402006,1.0,0.8538861443713257,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004303325702859985,smooth,207,0.0030334791879569334,0.0,7.0,neg_diff_drop,0.03,-29.5084918638418,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,0,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2662406679882105,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
0.003860602372604268,smooth,207,0.0032089091801266964,0.0,7.0,neg_diff_drop,0.03,-16.880609023662686,0.02420899317439569,0.0968940283985493,25,0.8333333333333334,0,1,0.0007039472648428884,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.3198517221283153,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,1
0.008591406057766149,step,207,0.004152968698076522,-4.4816619212157155e-05,7.0,neg_diff_drop,0.03,-51.661361712469976,0.04769947288982044,,25,,0,1,,,,,-4.4816619212157155e-05,0,1,0.03,0.04769947288982044,0.023466326347483815,1.0,0.3874832247227596,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,1
0.006052212378600692,step,207,0.004414286047345594,-4.4816619212157155e-05,7.0,neg_diff_drop,0.03,-27.063265939682633,0.04769947288982044,,25,,0,1,,,,,-4.4816619212157155e-05,0,1,0.03,0.04769947288982044,0.023466326347483815,1.0,0.696752692106043,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,1
0.004134387912738256,step,207,0.003590254441213283,-4.4816619212157155e-05,7.0,neg_diff_drop,0.03,-13.16116153127458,0.04769947288982044,,25,,0,1,,,,,-4.4816619212157155e-05,0,1,0.03,0.04769947288982044,0.023466326347483815,1.0,0.833678493276335,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,1
0.004344890305179187,smooth,207,0.002284463283822057,0.0,7.0,neg_diff_drop,0.03,-47.42184213260951,0.03800463456838331,0.1521096773673382,100,0.8333333333333334,0,1,0.0011050958775130778,0.5896991271299976,0.004765125379526772,0.008080604430802071,,,,,,,,0.2686449951276333,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,1
